상호명_지점,상권_코드,전용면적,리뷰수,별점,카페_추정매출
바빈스커피 고덕점,3111085,127.03090991149969,21.5,4.5,1746820928.4365132
컴포즈커피중계 브라운스톤점,3120083,5098.391309054987,7.0,3.4,9251871593.718178
카페마당,3001492,2026.313303771007,0.0,4.47,21572795099.318333
더벤티목동깨비 시장점,3130208,285.89362908707545,11.0,5.0,9688100487.067904
빽다방송파 사거리점,3120230,456.09623234948083,70.0,4.425000000000001,8334071267.318033
카페프리헷 중계점,3130155,608.9883106392122,19.0,5.0,
에그브라운 신림점,3110880,223.85150334147013,30.0,4.8,6814352870.680099
유캔두잇 서울대입구역점,3120159,595.2296810927788,5.5,4.1,2758067250.7383018
블루샥 공릉점,3130159,342.2255884330312,144.8,4.24,3516149361.8329234
메종드구르메 삼청점,3120005,101.2260641097997,0.0,,539177882.0511476
메가엠지씨커피동서울 터미널점,3120060,909.8773889037454,0.0,2.3,5201240390.433673
에바가위컷 전문점,3130216,66.09877696466313,0.0,,1345045880.7327542
피에스타7커피 남성역점,3110846,68.28108313041048,21.5,2.2,1413485484.5937824
빽다방자양전통 시장점,3110159,161.7652297322515,3.0,5.0,1682762357.6226687
컴포즈커피 중앙대점,3110840,64.47580356892779,9.941176470588236,3.5500000000000003,1331256650.086468
스너그 용산점,3110060,169.7091162761396,347.0,4.5600000000000005,2642236539.71802
메가엠지씨커피 신림양지병원점,3110877,144.48827867150663,29.9375,3.8875,2977957693.068252
매머드익스프레스맥스타일점 동대문,3130327,569.6870452130887,0.0,,4398860605.208618
메가엠지씨커피천호 시장점,3130322,207.63551886919896,16.0,4.720000000000001,2048434793.8094273
투썸플레이스 장안점,3110226,217.32995137051864,32.945945945945944,3.016216216216216,6390552023.491943
코미,3110826,4376.281350057306,32.0,5.0,5288461002.776505
이앤강파트너스백억커피 장안점,3110226,106.47666068008422,0.0,,4783574635.267995
아리스타커피 역삼점,3120197,280.21439448753074,11.8,4.071875,2062103039.6655428
더조커 홍대점,3120103,161.5083849982393,0.0,3.9,1548761574.015877
노는날,3120104,61.44483731490065,36.0,5.0,852607527.6739527
이디야박미 삼거리점,3110748,231.0011336990283,0.0,4.9,2825602714.459452
메가엠지씨커피중곡 중앙점,3120055,198.90996285145505,23.0,3.7,2242197564.877821
빽다방노원역 북부점,3120081,318.69983815056094,56.0,4.29,3650474349.689608
투썸플레이스 구의역점,3120056,1815.341706901797,32.945945945945944,3.016216216216216,10440820577.982407
메가엠지씨커피쌍문2동 주민센터점,3110400,113.48597482331655,20.0,1.9,990846048.1829782
메가엠지씨커피 상암DMC점,3120098,3204.6943110229795,29.9375,3.8875,1132924951.9402406
매머드익스프레스성북 구청점,3120071,145.22752453591917,7.0,5.0,1190608196.6966648
스노우엠유한책임회사 코리아,3110131,104.27888468045057,0.0,,2769214169.7056017
공명서울작업실 합정점,3110554,222.07020974633465,409.0,4.8,825444790.0014068
커피인류,3120225,2751.8890565985166,11.5,3.65,9869591590.010391
메가엠지씨커피교대 법원점,3120173,247.64527030271242,0.0,,1994748371.1574838
쥬씨차얌신월 이마트점,3110595,439.68179653155926,0.0,4.48,2630020754.097413
캠핑고양이 양재점,3110960,82.20885569075791,382.5,4.699999999999999,73887377.3528915
커피공장,3120038,1712.3941501363415,1695.0,3.73,27619643821.961708
테이큰커피 반포점,3120177,455.16889182186776,15.333333333333334,4.0,671344936.2743394
빽다방서 여의도점,3120148,480.6656380857351,0.0,4.1,1457740616.4797719
이앤강파트너스백억커피 강남점,3120198,136.0950036463417,0.0,,817652339.9272506
트러스트커피국회의 사당점,3120148,1309.8381852555005,44.0,5.0,2921787722.428541
더벤티화곡 중앙점,3120120,175.5258302778069,45.0,4.385,4436738252.12207
카페일리터 개봉점,3110692,107.20925457222876,6.75,4.0,542215381.6458094
에슬로우 강남역점,3120189,1272.9315452171345,25.0,4.445,7748712575.175797
라떼킹 신촌점,3120094,58.960229645383485,33.333333333333336,4.03125,1563796811.6992664
커피덴티티영동 시장점,3130303,220.2657748587245,0.0,5.0,9398568280.109486
맨리스커세권 신림점,3120157,92.07171745405992,5.0,4.7,1533829434.3436337
요거티 강남점,3120201,234.99834062674927,121.5,4.15,3635249699.101619
컴포즈커피일원맛의 거리점,3110997,125.20399863769012,8.0,3.7,1923856690.0943136
시아북카페 마곡점,3120118,1664.8757291383292,0.0,,504419313.2949704
타래퀸 노원점,3110424,282.1961619616469,18.75,3.925,2673618087.079602
배스트보울,3110069,50.14918234281289,110.0,4.0,1359673750.1199107
24시무인카페만월경 명지대점,3110507,78.6517566048942,0.0,,762720317.0749576
카페요아정강서 구청점,3120122,1169.3622778995875,26.0,4.8,7345224480.418648
더카페용문 사거리점,3130056,40.65898325403259,19.0,3.92,12701718186.032894
더카페 오금점,3120239,399.1186520558974,6.928571428571429,4.489999999999999,785266129.6654693
빙동댕강남 논현점,3120196,95.7867556051389,19.0,2.0,1825840559.1889646
티씨종로3가 아카데미점,3120009,75.6395277351457,0.0,,3245178901.250252
떠기다방 교대역점,3120173,604.8513727596484,28.0,5.0,3627131227.585364
이공커피 신월점,3130202,349.0135006217777,6.4,3.8,19125253977.2463
그라츠커피랩 종로점,3120014,89.41833221794542,7.0,4.5,2595110155.952967
헤이밀크바,3111015,145.57724694851294,31.0,5.0,1187834828.0751772
블랙빈스,3110759,1348.7866844296027,0.0,4.25,7170744570.589015
컴포즈커피서울 성균관대점,3110021,54.525053676178274,16.0,4.21,266051105.56141368
아방베이커리퍼블릭 가산점,3120131,3207.7813006816014,331.0,2.6,57125648112.346245
칠링,3120051,198.550363142896,77.0,4.95,1757951821.9292567
메가엠지씨커피서울우이교 사거리점,3110389,133.15220207237394,0.0,2.0,2910996798.391436
메가엠지씨커피난곡 사거리점,3110861,137.50144379558867,0.0,4.0,4010127949.8731723
메가엠지씨커피마포 중앙점,3110542,169.43613846507466,31.666666666666668,3.233333333333333,703562357.928151
츄로'SCOFFEE&ICECREAM 왕십리점,3120049,121.48226377662202,122.0,4.9,1782185015.7194767
메가엠지씨커피 공항시장역점,3110630,96.61354424390177,29.9375,3.8875,821381230.5460167
해쉬커피영등포이노플렉스지식산업 센터점,3120135,1349.0666215778162,0.0,,842813141.6046159
감성커피 남성역점,3110846,85.62721017377413,43.6,3.3600000000000003,2103686689.3198118
크레이지빙수 성신여대점,3110300,90.585982067831,2.0,5.0,387612228.38997173
하이오문정SK V1점,3120235,1096.868736443744,0.0,,969867189.4302542
스타SGT커피 신림점,3110869,104.53454934388765,4.0,4.7,893617012.5380545
모리커피 상암DMC점,3130183,160.82734895717851,85.66666666666667,4.0,1679146601.8463385
할리스커피 서초마제스타시티점,3120169,441.2512475590736,20.75,3.4625,2725819932.3202314
별콩다방 문정점,3120235,1096.868736443744,176.66666666666666,4.8999999999999995,2885179084.482487
빽다방쌍문역2번 출구점,3110396,1577.4317023758567,8.0,4.4,12811749385.507317
요고프로즌요거트 공릉점,3110438,118.36253754205633,24.666666666666668,3.6666666666666665,1806961325.456862
더데이즈커피 방배점,3120163,162.14004433336717,30.0,4.705,541148032.6583251
다브루커피사당 방배점,3110902,99.84935866199395,0.0,,1079642485.9601178
메가엠지씨커피길음역롯데 캐슬점,3110307,875.4596495670204,0.0,5.0,132504892.42055047
더벤티 중곡점,3120057,243.5553995331268,13.333333333333334,3.816666666666667,3747602195.480078
컴포즈커피양재시민의숲에브리데이점,3110942,1247.1511257004315,4.0,5.0,5501251957.207999
백억커피건대 로데오점,3120053,73.81627733191809,17.0,1.0,1102017264.7277267
메가엠지씨커피선유도비즈 타워점,3110760,284.5448625558707,0.0,2.2,732573351.6535804
바나프레소도산 논현점,3120200,197.92865133831032,0.0,,7986505963.39247
보니또커피논현 1호점,3120185,470.4850528372648,18.0,3.7,5940079611.713048
연호두국회의 사당점,3120148,467.1691794032435,0.0,,1446812122.1217937
타래퀸 세종대점,3120054,220.89027764547455,18.75,3.925,1361606067.544474
컴포즈커피강서등촌 중앙점,3110671,945.277876706063,6.0,5.0,3516271134.9913397
더카페신방,3120049,706.1720093185504,0.0,3.0,2711619516.2629085
매머드익스프레스강동성심 병원점,3120246,823.9386688686242,0.0,,8092391767.623958
카페우디,3120019,955.3296590499406,66.5,4.9,1601972006.3136194
더벤티가산AP 타워점,3120131,3727.818224568178,0.0,,6071640483.052532
매머드익스프레스서울교대 정문점,3120172,160.3922045073069,10.0,4.779999999999999,1729631957.5692163
카페인중독 성신여대점,3120072,1690.75187643964,16.2,3.9,2035626550.704614
빙동댕 강남역점,3120189,361.408458972206,45.0,3.766666666666667,5357643272.720851
샐러디서울대 입구점,3120159,205.54165381975756,197.0,3.4,9236408186.409573
카페차이로하 강남점,3120210,110.97768812997896,16.0,3.7,2823334499.998677
컴포즈커피선유 중앙점,3130241,190.53471139122985,7.0,2.5,1643060258.295685
카페인중독 문정점,3111026,180.08028236580924,16.2,3.9,1594310679.8878148
메가엠지씨커피 덕성여대점,3110383,245.31632179001744,29.9375,3.8875,554113170.1048888
커피에반하다스마트카페,3110898,471.6118991895994,0.0,,29815350.0
블루샥문정 법조타운점,3120235,1096.868736443744,2.0,5.0,991549965.6006567
카페게이트마곡파인 스퀘어점,3120118,1664.8757291383292,3.0,4.0,530960530.83329916
백금당 샤로수길점,3110895,130.67507381212968,783.0,4.495,2864881508.232033
타래퀸 종암점,3110315,246.5842504624071,18.75,3.925,2739515928.440133
컴포즈커피은평역말 사거리점,3110455,352.29319155973457,10.0,2.0,1717354014.7085829
요커 공릉점,3110433,72.81919374560883,21.90909090909091,4.5636363636363635,67529017.91606969
메가후르츠 방이점,3120233,813.1876348300838,13.5,3.0,3463037125.6872106
와드커피 이대점,3130178,68.04653017564736,17.0,3.9,193227206.804694
프룻상도점 데일리,3110831,109.32743509226395,3.0,5.0,1038524584.8502367
메가엠지씨커피도봉 중앙점,3110397,131.71986828736428,9.0,3.8,4575520108.77063
이디야커피가락 중앙점,3120237,341.096528047182,18.0,4.635,2553331632.9917355
메가엠지씨커피선사 사거리점,3120244,213.2430632208232,0.0,3.1,3597523835.9404073
플러스82 공릉점,3110434,99.0391289707158,3.1818181818181817,3.3636363636363638,136006398.2133301
텐퍼센트커피 합정역점,3120103,220.21529488411161,22.818181818181817,4.381818181818182,1979479745.5737963
메가엠지씨커피LG빌딩점 광화문,3120003,974.4535772367775,0.0,3.0,1422568189.7236073
빽다방신설동역 1호점,3120062,273.44081765523964,49.0,4.105,5277428055.144401
컴포즈커피건대양꼬치 거리점,3110140,325.17215523825143,7.0,4.0,1403560745.2113283
탕비실,3120066,668.998878889472,53.0,4.455,7453538763.5664
멀티커피 종로구청점,3120006,200.84234840430545,47.0,4.9,2493435606.182044
메가엠지씨커피구로고척 시장점,3130227,297.47400202906823,0.0,2.3,4237605002.080295
에센스커피 무교점,3120026,379.161055916007,6.0,3.0,1227420509.7175062
커피에반하다서초 양재점,3110942,145.53396375698253,3.0,3.0,1751602706.0375924
스트렝스커피 서울역점,3110074,134.6244907159187,109.33333333333333,4.516666666666667,4951193580.927771
고품격커피공장포이 사거리점,3120184,147.94705754662417,0.0,,3011703486.396927
해와당잠실 본점,3120228,192.97761464419443,0.0,,1840057210.1060028
메가엠지씨커피신림충 무교점,3110882,155.08883537608378,0.0,4.3,1158123756.2012274
메가엠지씨커피구로 구청점,3120127,539.5353332599495,31.5,3.35,5608078464.457783
퐁치커피익스프레스 삼전점,3111004,167.86091096070658,4.25,3.925,3397669212.989177
매머드익스프레스관악 중앙점,3110892,725.690891882027,15.0,3.9,3447476322.6339917
텐퍼센트커피양재서초 구청점,3120179,95.84134549444518,9.0,4.5,1686600813.9177027
바나타이거 잠실새내점,3120225,53.074639649599504,15.571428571428571,4.3428571428571425,4133862790.3512483
카페16온스 역삼점,3120197,845.2179523942709,0.0,,2635031634.092987
컴포즈커피 덕성여대점,3110383,137.62221373750563,9.941176470588236,3.5500000000000003,322648483.9498405
공차 목동점,3120110,483.5085515457704,23.03448275862069,3.863548387096774,5630136348.544604
테라커피 합정점,3120103,114.20601894427749,8.5,4.6,1429256975.7255247
카페초가오 영등포점,3120138,71.6086115846668,0.0,,653760864.9485571
더벤티가산KS 타워점,3120131,424.2671540122061,8.0,5.0,4471464693.467457
빽다방강남을지 논현점,3110957,125.23679751438152,7.0,5.0,421698399.64394754
카페담소,3110645,1764.2592849016469,0.0,,3863149448.6820054
매머드익스프레스건대 중문점,3120053,71.50083993243577,0.0,,934551800.8306894
플러스82 상암점,3120098,5079.008007370092,3.1818181818181817,3.3636363636363638,1092656859.3327522
보리원 개포점,3130310,456.04796487897363,6.0,4.7,4333980642.262538
펠어커피 강동점,3111059,92.25013499872877,478.6666666666667,4.65625,7902236576.3759365
블루샥 마곡점,3120119,3302.719822799398,144.8,4.24,3158286654.5566654
커피인류대치 삼성점,3120222,108.82596754755431,50.0,3.5,6080978172.310666
컴포즈커피홍대와 우산점,3110566,153.1162389543129,20.0,2.5,508251687.5859976
스푼을지트윈 타워점,3120033,1843.4760592705165,0.0,3.4,4902171435.554201
봉명동내커피 강북점,3110344,208.6061774007932,11.333333333333334,4.533333333333333,134232999.60206842
메가엠지씨커피 석촌점,3120228,77.20152637437488,29.9375,3.8875,1779837614.4916093
카페하인나,3110212,133.29591826335587,115.0,4.8,1672819905.1378415
매머드익스프레스역삼 중앙점,3120197,284.11552918692695,0.0,,1798733675.2069929
온유,3110132,151.44429003601329,124.0,5.0,202022178.87533408
투썸플레이스정릉 중앙점,3110292,115.99164094316289,13.0,3.3,1698871212.24
메가엠지씨커피신림 푸르지오점,3120134,388.3954619646786,22.333333333333332,3.921666666666667,6911535645.099493
아토커피 신림점,3110868,71.1403929127441,84.5,3.4525000000000006,305733573.7223302
빽다방 태릉입구역점,3120086,3244.207943293193,13.869565217391305,3.652173913043478,3484384667.4501
더벤티방이 시장점,3130313,135.95002590942312,0.0,,3396321040.8940377
이공커피구로 중앙점,3110714,148.0958372005331,0.0,,7369671606.513992
그라미 성신여대점,3120072,12.336437300505175,16.0,5.0,971671318.0322242
플러스82 독산점,3110751,173.33281622606577,3.1818181818181817,3.3636363636363638,4643679063.0
카페띠앗,3110566,414.82425448718027,0.0,4.59,858529259.06896
산체스커피 양재점,3120184,138.70427135459596,45.5,4.543333333333333,5701351231.838098
아이스걸크림보이 문정점,3120235,1096.868736443744,103.0,5.0,2086530162.20599
매머드커피방이 2호점,3120229,835.5558149672356,0.0,,8412633981.86625
카페공감,3120121,346.60558596629386,72.0,4.295,6376656439.87379
따우전드 성수점,3120051,54.120067394552834,726.0,3.8,4290482061.4468226
가비엔누리 용산점,3120040,178.73586986767165,0.0,,38529906981.52697
스트릿팬케이크 문정점,3111023,116.46204293801854,0.0,,976801654.686837
빽다방상봉이지 팰리스점,3120069,1688.6784224598418,21.0,5.0,3659883661.02986
정 상암점,3120098,5079.008007370092,653.0,4.273333333333333,6841097217.236556
세수대야왕빙수 신림점,3110871,81.75471592902953,0.0,,1857835743.0289102
공차수유 사거리점,3120076,628.8461189860786,4.0,5.0,4783520909.650671
컴포즈커피압구정 스퀘어점,3120188,1305.5000703611984,10.0,4.0,6237148509.382567
컴포즈커피양재 이마트점,3120180,2044.0127392403174,5.0,5.0,1058170677.3636951
과일의시작야미 논현점,3120187,198.2726906322584,0.0,,2550812240.313377
메가엠지씨커피문정 법조타운점,3120235,1096.868736443744,16.5,3.8,1148750092.836076
메가엠지씨커피동대문종합 시장점,3130012,4209.0667363180555,0.0,2.0,319137971.9782646
카페뉴욕 신림점,3110886,153.01563420742752,2.0,5.0,537286094.4481189
마이쥬스을지트윈 타워점,3120033,1843.4760592705165,13.0,5.0,6260529391.037812
로칼커피 논현점,3110966,100.60988219169322,38.5,4.916666666666667,1780077401.8631907
달링커피,3110404,143.33048822354866,0.0,,1587002876.8131888
공차롯데 미아점,3120078,4386.258674052813,0.0,4.4,13463445559.955685
바나프레소 왕십리점,3130066,284.5519655640396,13.428571428571429,4.014285714285714,4437326498.756976
도프커피 마곡점,3110648,348.96736548482187,553.0,4.74,6953786926.290108
메가엠지씨커피종로3가역 사거리점,3120009,73.25704215761405,12.0,3.8,3472234359.7309856
카페토요,3110759,1048.3114597885728,260.0,4.4,8204227712.322009
위슨커피 송파점,3111019,180.56397948356897,0.0,,697258514.7071329
라스베이글AIA 타워점,3120019,1300.7815189351497,0.0,,867575860.0295398
카페우드진상암 2호점,3120098,5079.008007370092,10.0,5.0,1152972056.1490345
봉명동내커피강동 천호점,3111072,273.5511434477235,9.0,3.7,1863663993.38338
강또커피 수유점,3130135,110.83147000205616,3.0,5.0,6297812738.409066
멜빙수 홍제점,3120095,120.30932410579757,0.0,5.0,4503141748.423706
메가엠지씨커피신림 신원점,3110871,84.96761600898274,22.333333333333332,3.921666666666667,3952999094.797182
플러스82 역삼점,3110972,158.6791321461373,3.1818181818181817,3.3636363636363638,275909152.01322025
모찌이야기강남 터미널점,3120167,830.8730259266807,24.0,4.0,4275947077.670016
컴포즈커피은평갈현 시장점,3110467,184.85430506982954,22.0,3.4099999999999997,1915892021.57782
요커 양재점,3120179,49.14107790977789,21.90909090909091,4.5636363636363635,1922382329.1711147
메가엠지씨커피개포 아이파크점,3110994,210.32191856633963,21.0,5.0,6193732927.743803
메가엠지씨커피영등포이앤씨 타워점,3120136,3326.3938013851252,0.0,,2966898988.54027
나이스카페인클럽 상암점,3120098,5079.008007370092,11.0,5.0,1161818285.0154226
그린앤피니 홍제점,3110522,79.91365608990041,37.0,5.0,238905123.4860626
업사이드커피 논현점,3110957,129.06274634936233,639.5,4.225,1914192673.6650658
에밀리아젤라또미아 사거리점,3120073,2750.907111570224,10.0,4.5,1890361724.6151104
달다곰이 성신여대점,3120072,873.5687402781633,22.0,3.9,1608545168.6948476
컴포즈커피둔촌동역사 1호점,3120245,741.468714840116,0.0,,5157052734.456078
포트캔커피 마곡점,3120118,1664.8757291383292,18.875,4.208181818181819,671407806.9736222
매머드익스프레스마포 용강점,3110577,78.34351296936428,38.5,4.0,5006802815.339426
오프커피역삼 1호점,3120192,839.7821881976129,0.0,1.0,2549599875.344047
감성커피서 여의도점,3120148,444.7211734960337,0.0,,1428635286.8736677
와드커피사당 방배점,3120160,205.70078721787212,29.0,5.0,3149427966.4164658
메가엠지씨커피불광 시장점,3120092,105.18250776553023,31.5,3.05,1300263535.778008
카페일리터 양재점,3110943,162.83851342683192,6.75,4.0,2695356157.5420375
빽다방 이대점,3130179,150.16604442997368,13.869565217391305,3.652173913043478,631562175.0456156
루프트커피명동 2호점,3120028,187.4064731419415,36.0,3.0,3846329163.0942264
메가엠지씨커피퍼블릭 가산점,3120131,3207.7813006816014,0.0,,5623798015.280669
집생로커피 압구정점,3120195,336.8796338605373,84.66666666666667,4.566666666666666,14255616562.414846
카페이레,3110165,521.1109188403707,0.0,,2770166137.1622086
우지커피 서울역점,3120043,273.8755673900825,11.8,4.5200000000000005,1934656261.6303675
컴포즈커피목동 사거리점,3130221,176.76066029900775,21.0,4.375,6376948708.282334
유로스커피로스터스 선릉점,3120210,111.59868176929817,7.0,3.75,2323967063.639548
베어글스 건대점,3120053,83.02594947658442,0.0,,944936050.8478286
요거트퍼플발산 마곡점,3120118,1664.8757291383292,25.0,2.0,725596126.1143768
보드게임카페홈즈앤루팡 구로디지털단지점,3120130,289.8793230057624,0.0,3.25,4356722327.820204
메가엠지씨커피 구파발역점,3120089,1997.6225829682878,29.9375,3.8875,1214475667.784276
로스터리락온역삼 포스코점,3120197,1108.5141133608947,70.0,5.0,4624315967.391977
매머드커피 서일대점,3110274,95.7582210904996,6.666666666666667,4.533333333333333,1019170397.8427427
메가엠지씨커피학동 사거리점,3120200,183.40783920336543,0.0,5.0,7715630218.154272
빽다방잠실 방이점,3120229,315.63479001025337,67.0,4.525,9281810728.669104
빽다방창동에이치큐브 병원점,3110408,1153.1717596974954,2.0,2.5,2591272251.571581
벤티프레소 합정역점,3120102,1040.9686049011245,26.4,4.6,2791836919.9409084
달리는커피사당 1호점,3120156,97.56172509741768,25.0,3.42,3381264379.3614707
투달러커피난곡 사거리점,3110860,116.83825500610789,72.0,4.8,2139060526.7991462
리얼타코야끼성 북구점,3110295,92.79042276082197,0.0,5.0,994620177.1237957
메가엠지씨커피청량리 시장점,3130094,62.25716073503884,8.0,4.5,168409633329.5043
매머드익스프레스구로공구 상가점,3120125,232.09622508990452,7.0,5.0,7331022154.541085
이공커피 사당점,3110846,107.78946904902433,6.4,3.8,1127046607.1468797
커피사피엔스공덕 1호점,3120106,2277.225779791993,18.0,5.0,2863764960.5400248
업사이드커피 서교점,3120102,111.88230656579402,639.5,4.225,2806186335.58556
카페보라,3110657,323.36836164331686,31.0,5.0,3607331984.0600758
읍천리382 대치점,3120219,230.25401268146206,143.66666666666666,3.4499999999999997,39159453501.42584
바나프레소 성수낙낙점,3110137,1825.5099673789223,13.428571428571429,4.014285714285714,3112038040.338255
매머드익스프레스망원 시장점,3130186,122.67115624905826,21.0,4.73,2656826788.8539343
퐁치커피익스프레스 신림점,3110877,119.57487442729595,4.25,3.925,1754524577.7165365
우지커피노원을지 병원점,3110432,59.57397023759724,35.0,4.9,1492424228.4676993
카페클래스 1호점,3110236,92.28998649070401,191.0,4.84,2177573354.727296
밀탑 문정점,3120235,1096.868736443744,55.0,3.8,1566143534.1163266
쉬즈베이글커피 숙대점,3110069,51.00036350299251,20.5,4.15,730635184.0918931
설빙명동 2호점,3001492,258.9860848101973,128.0,4.0,32914001338.28302
이디야커피창신 중앙점,3110033,62.75407064270856,59.0,4.46,1607546264.954899
더설연신내 직영점,3130167,144.72555326893652,49.0,5.0,3760380529.7788663
우지커피강동성심 병원점,3120246,593.6740798847192,42.0,3.1,10613342071.62833
트러스트커피 목동점,3120114,1803.4252632136413,22.5,4.65,2819461762.1224155
카페요아정,3120225,3288.2734896408083,29.0,3.475,12069491547.883514
픽업커피 역삼점,3120201,150.3454825687043,18.0,5.0,1899628648.3031986
컴포즈커피보라매 중앙점,3120147,78.76433490600745,23.0,3.6,2113906287.055609
매머드익스프레스서강대 후문점,3110578,68.96518623511895,2.0,5.0,595623665.8904371
빽다방퍼블릭 가산점,3120131,3207.7813006816014,7.0,5.0,6712961008.269972
오동커피,3110252,164.34426377040828,40.0,5.0,3437334623.838587
투썸플레이스구로디지털역깔깔 거리점,3120130,564.0232131219448,0.0,4.32,5876264905.453813
텐퍼센트커피서울 교대점,3120173,158.82571168503034,26.0,3.0,2722929052.2435093
아덴블랑제리미아 사거리점,3110316,152.53198313808358,72.0,3.3,2484284068.079438
우지커피문정테라 타워점,3120235,1096.868736443744,26.0,2.4,1251743279.6454883
메가엠지씨커피IBK 파이낸스점,3120029,536.8408394385153,0.0,3.0,1896824595.7714286
커피무카24 신림점,3110867,97.88968424614528,0.0,,489216784.3510702
심재 논현점,3120185,200.74946510653405,615.6666666666666,4.3375,33676707510.92969
카페모리,3111061,335.18316313359475,35.0,5.0,1099263382.1711624
카페리프 서교점,3120102,75.61723948267489,66.0,4.9,855028523.5901803
백억커피이수역점,3120156,162.76073393939959,33.0,3.6,3989432624.166513
이공커피내 발산점,3110645,116.25482368570218,0.0,,1117392950.7870648
하삼동커피마포 구청점,3110545,730.064907907887,7.0,3.3,1394506571.3035235
라헬의부엌 논현점,3120185,187.85089241168984,0.0,,3162866891.506427
메가엠지씨커피대치 포스코점,3120215,995.9826913808029,17.333333333333332,3.3666666666666667,3138044797.2575035
커피앤샵,3110764,2028.9123393718146,0.0,4.27,278777696.751353
감성커피 신림점,3110869,82.14016835603644,43.6,3.3600000000000003,1033672147.5342704
크럼블 장한평점,3120066,180.63228629196223,330.0,4.25,23777543257.12583
매머드익스프레스 아차산역점,3120057,131.4248193214554,7.861111111111111,3.8583333333333334,2825270162.906372
텐퍼센트커피 종로점,3120006,67.60065880598236,22.818181818181817,4.381818181818182,1778480386.9389164
과일에반하다프루타 신촌점,3120094,877.4095509204955,9.857142857142858,4.3428571428571425,2880890867.978171
제주스홈플러스상암 월드컵점,3120099,462.879939313041,169.0,2.8,6351456264.329967
컴포즈커피 구로4동점,3110712,206.7243866538465,9.941176470588236,3.5500000000000003,12915336206.515343
매머드익스프레스구로코오롱타워 2차점,3120129,3375.762730470624,0.0,,2349109184.7022734
메가엠지씨커피영등포리드원 센터점,3120136,2260.9316310228687,0.0,3.5,2220689517.8521886
백억커피봉천역점,3130290,91.04480552716517,25.0,3.6,4810349912.438651
투썸플레이스강서 발산점,3120119,3302.719822799398,72.0,5.0,2159448552.8067675
빽다방GS점 역삼역,3120197,255.5570209770941,20.0,4.0649999999999995,2212412281.9872656
카페우드진상암 1호점,3120098,5079.008007370092,10.0,5.0,1152972056.1490345
메가엠지씨커피장위전통 시장점,3110327,302.5293021603187,0.0,3.6,2864297540.5254164
이디야 독산동점,3110745,331.30386008904094,21.689655172413794,3.8577049180327867,3630854131.097869
달맞이빵 해운대,3120030,362.30955523539495,31.0,4.0,864973126.6885808
메가엠지씨커피금천홈플러스 사거리점,3120132,397.39927185555104,0.0,,1440715693.2977002
메가엠지씨커피 광운대점,3110420,44.291422140812266,29.9375,3.8875,713908148.4300123
빽다방화곡중앙 시장점,3130216,160.7482413087678,4.0,3.0,2166619441.3980165
메가후르츠 신길점,3120139,163.56931655972184,13.5,3.0,12259537100.448381
카페인중독 강동점,3111078,200.97370940807636,16.2,3.9,1431875828.5028217
백억커피구로 고척점,3110706,225.83516719524104,18.0,5.0,3875540468.158032
컴포즈커피 독산4동점,3110744,290.96303166521966,9.941176470588236,3.5500000000000003,3042573906.1328087
더벤티롯데마트월드 타워점,3120227,13085.309391073064,0.0,,11037098445.067974
신키네도 논현점,3120185,141.5408014491085,48.0,5.0,5225851681.782639
매머드익스프레스면목 시장점,3110254,122.66377728818625,4.0,5.0,4728707733.142644
구테로이테 상암점,3120098,5079.008007370092,1886.5,4.203333333333334,17752920523.926228
메이커 까치산점,3110601,1171.0818142540952,0.0,,3282908835.2454247
메가엠지씨커피양재역점,3120179,1820.8600776328788,22.0,3.3,6398255042.871354
매머드익스프레스강남 서초점,3120189,155.1553134235971,21.0,4.215,3832897802.8276916
구슬스 홍대점,3130191,120.69094198656143,5.0,4.0,1024815440.3400683
카페요아정 오목교점,3110625,311.8732814564866,29.0,3.475,2822061485.0975657
메가엠지씨커피성북구청 사거리점,3110293,113.4429355242764,14.0,3.49,949467998.308968
과일에반하다프루타양재역점,3120179,108.70954890211604,12.0,5.0,1801288050.5947025
사과당 서울대점,3110886,44.55899640297937,169.0,4.0,1486596658.1526043
칼도에스프레소바,3120151,2384.098985228658,18.0,4.1,3158259413.8952236
디저트39 구파발역점,3120089,3021.3754063851648,16.0,3.4359999999999995,1072022472.9237044
백억커피 상암점,3130183,62.4312758438654,12.8125,3.7,766060187.8551255
블랙빈,3110647,434.6684708057913,6.0,5.0,1514179863.9018571
코코버블티명동 중앙점,3120028,73.50214684095494,82.0,3.25,3960347645.701492
메가엠지씨커피신림 난곡점,3110865,261.38611368162844,22.333333333333332,3.921666666666667,21315899364.483715
컴포즈커피 구로디지털점,3120129,3842.231435140576,9.941176470588236,3.5500000000000003,2738946167.647283
칸틴 상암점,3120098,5079.008007370092,1.0,4.9399999999999995,1073355996.3515418
메가엠지씨커피금천박미 삼거리점,3110742,472.1174142368495,0.0,5.0,805343163.14706
컴포즈커피송파 오금점,3111039,34.09504999318638,12.5,4.348000000000001,838374419.3781847
빙동댕 개포점,3130310,828.362352813548,45.0,3.766666666666667,9199611658.08914
보드게임카페홈즈앤루팡 영등포점,3120145,134.53558496016217,0.0,3.25,4091241627.7472286
몬스터커피북 가좌동점,3110495,157.11304800028483,0.0,4.3,971569772.1883172
타래커피 마곡점,3120119,3302.719822799398,0.0,,1171586693.933242
이디야도 봉산점,3110406,689.2415836485421,0.0,3.5,1182823076.2568989
