,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율
6406,3110189,제기동역 1번,127934.6,122266.0,0.9556914235867388
6407,3110188,용두동신동아아파트,121473.8,114437.0,0.9420714590306716
6408,3110187,제기동역 6번,359677.8,360372.0,1.0019300607376935
6409,3110186,종암초등학교,21928.6,21555.5,0.9829856899209253
6410,3110185,용두초등학교,93332.2,91627.0,0.9817297781473061
6411,3110184,용두사거리,47360.0,44165.5,0.9325485641891892
6412,3110183,한국의류시험연구원,93641.4,82013.5,0.8758252226045318
6413,3110182,용두희망어린이공원,147626.8,138153.5,0.9358294022494561
6414,3110181,신설동역 9번,172268.8,160952.0,0.9343073150796894
6415,3110180,광진정보도서관,33741.8,30987.0,0.9183564599398965
6416,3110179,광나루역 1번,56612.2,54061.5,0.9549443406191599
6417,3110178,장로회신학대학교,48330.4,51719.5,1.070123566119875
6418,3110177,동의초등학교,16864.0,19215.5,1.1394390417457305
6419,3110176,해오름공원,165738.2,181820.5,1.097034359007157
6420,3110175,푸른동산공원,152909.8,155172.5,1.0147976127102385
6421,3110174,아차산역 1번,114929.0,125275.5,1.0900251459596795
6422,3110173,구남초등학교,44034.0,44387.0,1.0080165326792934
6423,3110172,광진초등학교,145389.2,146685.5,1.0089160680435685
6424,3110171,중곡4동주민센터,54397.4,56670.0,1.041777732023957
6425,3110170,동대부여고,331460.6,350185.0,1.056490575350434
6426,3110169,성동초등학교,91864.6,88017.0,0.9581166194595089
6427,3110168,대원고등학교,63162.4,60691.5,0.9608802072118855
6428,3110167,용마초등학교,241339.4,251971.5,1.0440545555346536
6429,3110166,구의1동주민센터,262996.8,269593.5,1.0250828146958442
6430,3110165,국립정신건강센터,113050.2,110906.0,0.9810332047179041
6431,3110164,아차산역 5번,64051.0,63379.0,0.9895083605252065
6432,3110163,성자초등학교,83259.2,83293.0,1.000405961143033
6433,3110162,군자역 4번,57872.4,60921.0,1.05267796047857
6434,3110161,중곡역 3번,98399.4,105083.0,1.0679231783933643
6435,3110160,광진경찰서,70831.8,71882.0,1.0148266738950584
6436,3110159,구의역 4번,516345.0,526964.5,1.02056667538177
6437,3110158,중곡3동주민센터,408078.8,440646.0,1.0798061550857334
6438,3110157,자양동우체국,215492.6,225954.5,1.048548766871809
6439,3110156,군자역 5번,132836.6,136522.0,1.0277438597494968
6440,3110155,광진구청,152783.0,133568.0,0.8742333898404927
6441,3110154,광진정말공원,236325.2,252424.5,1.0681235010062404
6442,3110153,중곡1동주민센터,43893.4,44325.0,1.0098329133764985
6443,3110152,중곡어린이공원,36368.6,37884.5,1.0416815604669962
6444,3110151,자양한강도서관,197727.2,212051.5,1.0724447622785331
6445,3110150,중곡1동 마을마당,260590.8,273674.0,1.0502059167092623
6446,3110149,세종대학교,31128.2,28972.0,0.9307316195603986
6447,3110148,어린이대공원역 3번,90379.6,88952.5,0.984209932329862
6448,3110147,능동우편취급국,140945.2,144524.0,1.0253914287254904
6449,3110146,신자초등학교,201338.2,208489.0,1.0355163600350057
6450,3110145,장안초등학교,33677.2,29300.0,0.8700248239164777
6451,3110144,어린이대공원역 4번,55118.8,56395.0,1.0231536245346415
6452,3110143,뚝섬유원지역 1번,25676.6,27953.0,1.0886565978361622
6453,3110142,화양사거리,280978.6,283258.5,1.008114141076936
6454,3110141,건대입구역 1번,251822.6,271200.0,1.0769486138257647
6455,3110140,건대입구역 6번,379823.8,413374.0,1.0883309576703724
6456,3110139,자양4동주민센터,302084.2,297444.0,0.9846393820001178
6457,3110138,송정체육공원,142354.8,137300.0,0.9644915380443794
6458,3110137,성수초등학교,236016.0,156569.0,0.6633829909836622
6459,3110136,경수초등학교,169090.0,146761.0,0.8679460642261517
6460,3110135,성동세무서,43899.0,30735.0,0.7001298435044079
6461,3110134,성수119안전센터,230428.0,235172.0,1.0205877757911366
6462,3110133,서울교통공사,57891.0,54717.5,0.9451814617125287
6463,3110132,성수2가3동주민센터,87946.0,69232.5,0.7872160189207014
6464,3110131,성수동카페거리,129181.6,87106.5,0.6742949460294655
6465,3110130,답십리역 6번,83202.2,87334.5,1.0496657540305425
6466,3110129,성원어린이공원,27824.0,21112.5,0.7587873778033353
6467,3110128,성원중학교,190031.6,189460.0,0.9969920792120889
6468,3110127,성수1가1동주민센터,23666.2,19986.0,0.8444955252638784
6469,3110126,서울숲역 1번,43749.4,34098.0,0.7793935459686304
6470,3110125,사근동살곶이상점가,130335.8,127009.0,0.9744751633856545
6471,3110124,뚝섬역교차로,33863.2,29649.5,0.8755669871719153
6472,3110123,마장역 3번,124965.6,123326.0,0.9868795892629652
6473,3110122,마장역 2번,44843.4,46503.5,1.0370199405040652
6474,3110121,한양대역 4번,31235.0,27310.5,0.8743556907315512
6475,3110120,서울숲카페거리,63697.4,66516.0,1.0442498437926822
6476,3110119,마장지하차도,22716.6,23143.5,1.0187924249227438
6477,3110118,왕십리역 9번,203166.4,193926.0,0.9545180699170729
6478,3110117,성동구보건소,63553.0,65045.5,1.0234843359086117
6479,3110116,청계천박물관,85574.8,79485.5,0.9288423694826047
6480,3110115,상왕십리역 3번,107581.2,108712.0,1.0105111301974694
6481,3110114,왕십리파출소,51604.6,52075.0,1.0091154664506652
6482,3110113,응봉산,23284.4,24549.0,1.0543110408685643
6483,3110112,행당역 2번,108855.6,110336.5,1.0136042610577682
6484,3110111,대현산장미원,75431.8,79888.0,1.0590758804642073
6485,3110110,상왕십리역 6번,140877.4,173925.5,1.2345876627478929
6486,3110109,금호삼성래미안아파트,51889.8,55833.5,1.0760014492250884
6487,3110108,성동구립금호도서관,13979.2,15721.0,1.1245994048300332
6488,3110107,금호사거리,9509.6,10858.0,1.1417935559855303
6489,3110106,금북초등학교,26838.8,28894.0,1.076575703831766
6490,3110105,금동어린이공원,117116.8,125727.0,1.0735180606027488
6491,3110104,신금호역 4번,172026.4,175417.5,1.0197126720084824
6492,3110103,옥수터널,47047.8,49490.0,1.0519089096620884
6493,3110102,옥수역 6번,65932.0,65537.0,0.994008978948007
6494,3110101,옥정중학교,17940.8,19063.0,1.0625501649870686
6495,3110100,옥수동우편취급국,19803.0,18741.5,0.9463970105539564
6496,3110099,유엔빌리지길,34068.6,35470.0,1.0411346518495037
6497,3110098,서울독일학교,13935.4,12355.5,0.8866268639579775
6498,3110097,한남초등학교,9668.2,8328.5,0.8614323245278335
6499,3110096,한남힐사이드아파트,33555.2,35111.0,1.046365391951173
6500,3110095,한강진역 3번,63881.0,61226.5,0.9584461733535793
6501,3110094,오산중학교,8077.8,8652.0,1.0710837109113867
6502,3110093,우사단길,305560.6,315316.5,1.0319278728998438
6503,3110092,NH농협은행 보광동지점,90409.6,93136.0,1.0301560896188016
6504,3110091,리움미술관,31487.4,31790.0,1.0096101932836625
6505,3110090,한국폴리텍대학서울정수캠퍼스,100171.0,99731.0,0.9956075111559234
6506,3110089,서빙고동주민센터,68591.0,69286.5,1.0101398142613462
6507,3110088,오산고등학교,52888.8,54579.5,1.0319670705328916
6508,3110087,이태원엔틱가구거리,28617.0,32127.5,1.1226718384177237
6509,3110086,이태원역 북측,55318.8,64978.5,1.1746187552875333
6510,3110085,경리단길남측,183039.4,190459.5,1.0405382666245628
6511,3110084,경리단길북측,142118.4,155798.0,1.09625495361614
6512,3110083,서빙고역 1번,14378.6,13550.0,0.9423726927517282
6513,3110082,용산구청,49985.4,62352.5,1.2474142449595282
6514,3110081,해방촌 남동측,213209.8,230775.5,1.082386925929296
6515,3110080,해방촌예술마을,229870.2,251666.5,1.0948200332187468
6516,3110079,후암동주민센터,307649.0,313104.0,1.0177312456728285
6517,3110078,이촌동점보아파트,12729.8,13598.0,1.0682021712831309
6518,3110077,삼광초등학교,76542.8,78381.0,1.0240153221465638
6519,3110076,삼각지역 14번,10984.2,13005.0,1.1839733435297972
6520,3110075,숙대입구역 1번,126874.0,121600.0,0.9584311994577297
6521,3110074,서울역 12번,94108.6,91017.0,0.9671485921584212
6522,3110073,삼각지역 3번,37808.0,35776.0,0.9462547608971646
6523,3110072,열정도,42710.8,39103.5,0.9155412682506532
6524,3110071,한강미주맨션아파트,8851.2,9514.0,1.0748825018076644
6525,3110070,용산세무서,7411.4,6841.0,0.9230374827967726
6526,3110069,숙대입구,311425.4,296803.5,0.9530484668238364
6527,3110068,남영역 1번,243329.2,224877.5,0.9241698078159135
6528,3110067,배문고등학교,272034.6,282140.5,1.0371493185058078
6529,3110066,서울역 15번,253193.8,250388.5,0.9889203448109709
6530,3110065,남정초등학교,8010.0,6070.0,0.7578027465667915
6531,3110064,효창공원앞역 2번,180672.8,179439.0,0.9931710805389633
6532,3110063,효창공원앞역 5번,126541.0,116660.0,0.9219146363629179
6533,3110062,한강로동땡땡거리(은행나무길),117933.8,106732.5,0.9050204436726367
6534,3110061,효창동주민센터,184672.0,189685.5,1.027148132905909
6535,3110060,효창공원앞역 6번,97052.8,104800.5,1.079829742160968
6536,3110059,새남터성지,90775.4,92132.5,1.0149500855958773
6537,3110058,성심여자고등학교,235978.4,224034.0,0.9493835028968753
6538,3110057,황학코아루아파트,112827.6,112124.5,0.9937683687324732
6539,3110056,신당역 3번,217594.6,224468.0,1.0315881000723364
6540,3110055,황학동벼룩시장,70078.2,76205.0,1.0874280446700972
6541,3110054,청구역 3번,144399.4,141655.0,0.9809943808630784
6542,3110053,청구역 1번,148059.0,139233.0,0.9403886288574149
6543,3110052,장충초등학교,88584.0,78453.5,0.8856396188928023
6544,3110051,한양공고앞 교차로,138645.2,129193.0,0.9318245420685317
6545,3110050,약수역 7번,64502.0,65454.5,1.0147669839694893
6546,3110049,장충단 고개,84457.2,66904.5,0.7921704721444708
6547,3110048,장충동주민센터,141831.4,128851.5,0.9084835939009275
6548,3110047,다산성곽길,84923.6,84218.5,0.9916972431691543
6549,3110046,버티고개,99922.6,96420.5,0.9649518727495081
6550,3110045,동대문역사문화공원역 5번,62445.4,41832.0,0.6698972222133256
6551,3110044,관성묘,27409.6,21500.0,0.7843967077228416
6552,3110043,충무초등학교,115573.8,95298.0,0.8245640447921587
6553,3110042,남산골공원옆,41250.8,26735.0,0.6481086427414741
6554,3110041,남산케이블카,43382.8,37308.5,0.8599836801681772
6555,3110040,중구회현체육센터(정화예술대남산캠퍼스),22697.6,17027.5,0.7501894473424503
6556,3110039,회현역 1번,13025.2,9754.5,0.7488944507569941
6557,3110038,경향신문사,4263.8,1959.0,0.4594493175102021
6558,3110037,신설동역 12번,108093.2,112166.5,1.037683221516247
6559,3110036,동묘앞역 3번,51532.2,57554.0,1.1168550925440792
6560,3110035,동묘앞역 2번,195893.8,207538.5,1.0594439436061784
6561,3110034,창신1동주민센터,44052.4,37734.5,0.8565821612443363
6562,3110033,창신역 4번,91458.8,92780.0,1.014445848841227
6563,3110032,수족관거리,15946.8,12362.5,0.7752339027265659
6564,3110031,창신역 1번,9134.4,10892.5,1.1924702224557717
6565,3110030,동대문역 3번,22510.4,22945.5,1.019328843556756
6566,3110029,동대문역 1번,367700.2,385803.0,1.049232499737558
6567,3110028,이화달팽이길,303936.2,304208.5,1.000895911707786
6568,3110027,혜화역 1번,49664.6,61688.0,1.2420919528195133
6569,3110026,종로5가역 4번,47713.4,35106.0,0.735768148989592
6570,3110025,충신시장옆,59457.0,50473.0,0.8488992044670939
6571,3110024,혜회동주민센터,36046.2,36137.0,1.0025189895190063
6572,3110023,서울대병원,122261.4,88059.0,0.720251853814859
6573,3110022,경신고등학교,73493.8,72193.0,0.982300547801311
6574,3110021,성균관대학교,189684.6,200494.5,1.0569888119541597
6575,3110020,서울국제고등학교,248255.8,239090.5,0.9630812250912164
6576,3110019,창덕궁,89124.4,60972.5,0.6841280277903694
6577,3110018,중앙고등학교,59951.4,49635.0,0.8279206156987159
6578,3110017,정독도서관,60792.4,57220.0,0.9412360755620768
6579,3110016,평창동동측,5502.0,5539.0,1.0067248273355143
6580,3110015,청와대사랑채,8776.8,8224.5,0.9370727372162976
6581,3110014,경복고등학교,7366.6,7247.5,0.9838324328726956
6582,3110013,체부동홍종문가옥,17597.0,17975.5,1.0215093481843496
6583,3110012,성곡미술관,92022.2,73886.0,0.8029149487840977
6584,3110011,청운초등학교,5465.0,5391.0,0.986459286367795
6585,3110010,평창동서측,18358.6,19895.5,1.0837155338642381
6586,3110009,자하문터널,23027.6,24439.5,1.061313380465181
6587,3110008,배화여자대학교(박노수미술관),180153.2,181593.0,1.0079920867350676
6588,3110007,사직공원(한국사회과학도서관),132901.0,141471.0,1.0644840896607248
6589,3110006,부암동주민센터,1037.4,1211.5,1.1678234046655098
6590,3110005,세검정,17881.6,17961.5,1.0044682802433786
6591,3110004,대신고등학교,104634.6,105334.5,1.006688991977797
6592,3110003,세검정초등학교,70232.2,70770.5,1.0076645755081004
6593,3110002,독립문역 1번,74814.4,71890.0,0.960911268418914
6594,3110001,이북5도청사,19157.6,20936.0,1.0928299995824113
6595,3001496,강남 마이스 관광특구,17418.8,13244.5,0.7603566261740189
6596,3001495,잠실 관광특구,591758.4,614851.5,1.0390245410965016
6597,3001494,종로?청계 관광특구,1361677.6,902502.5,0.6627872118921542
6598,3001493,동대문패션타운 관광특구,558213.4,388019.0,0.6951087164872789
6599,3001492,명동 남대문 북창동 다동 무교동 관광특구,1168504.8,709122.5,0.6068631468180533
6600,3001491,이태원 관광특구,283995.6,348294.0,1.2264063246050292
6601,3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",9751.6,5797.5,0.5945178227162722
6602,3130326,고덕 골목형상점가,17428.6,17672.5,1.013994239353706
6603,3130325,명일전통시장,45807.2,47806.5,1.0436459770516426
6604,3130324,길동복조리시장,78279.6,80724.5,1.0312329138115166
6605,3130323,둔촌역전통시장,43374.2,44206.5,1.0191888265374347
6606,3130322,고분다리전통시장,23061.6,24597.5,1.066599888992958
6607,3130321,장신구 특화거리 상점가,33680.4,31647.5,0.939641453189392
6608,3130320,암사종합시장,26539.4,27938.5,1.0527178459196516
6609,3130319,성내전통시장,88828.6,103912.5,1.169809047986797
6610,3130318,로데오거리상점가,63184.0,73211.5,1.1587031526968854
6611,3130317,마천중앙시장,97188.2,107136.5,1.1023611919965592
6612,3130316,마천시장,11535.8,12269.5,1.0636020041956344
6613,3130315,문정동 로데오거리 상점가(문정동 로데오거리),98310.4,84285.0,0.8573355413059046
6614,3130314,풍납시장,200708.0,220702.5,1.0996198457460589
6615,3130313,방이시장,140766.8,143525.5,1.0195976608120665
6616,3130312,석촌시장,41611.0,42133.5,1.012556775852539
6617,3130311,새마을시장,131106.8,141647.5,1.0803978130806335
6618,3130310,강남개포시장,32884.6,32000.5,0.9731150751415557
6619,3130309,은마종합상점가,483.0,424.5,0.8788819875776398
6620,3130308,청담삼익시장,3717.0,2791.0,0.7508743610438525
6621,3130307,도곡시장,12240.6,14348.5,1.17220561083607
6622,3130306,강남언주로,42713.6,32021.0,0.7496675531914894
6623,3130305,논현종합시장,4553.6,3566.0,0.7831166549543218
6624,3130304,신사상가,2773.8,2478.5,0.8935395486336433
6625,3130303,영동전통시장,61903.4,50107.0,0.8094385768794605
6626,3130302,강남시장(강남구 강남시장),8187.0,6814.0,0.8322951019909612
6627,3130301,양재시장,9371.4,7136.5,0.7615190899972256
6628,3130296,남부종합시장,4061.4,4162.5,1.0248928940759343
6629,3130295,인헌시장(원당종합시장),38454.6,41908.5,1.0898176030955984
6630,3130294,관악중부시장,53773.4,52902.5,0.9838042600988592
6631,3130293,봉천중앙시장,14089.6,14199.0,1.0077645923234158
6632,3130292,봉천현대시장,16388.0,19462.0,1.1875762753234074
6633,3130291,봉천제일종합시장,3314.4,3627.5,1.0944665701182719
6634,3130290,영림시장,73608.0,72218.0,0.9811161830235844
6635,3130289,봉일시장,10138.8,11062.0,1.0910561407661656
6636,3130288,신림현대종합상가,2272.2,2687.0,1.1825543526098055
6637,3130287,삼성동 시장(삼성동시장),172138.0,175278.5,1.0182440832355435
6638,3130286,신신림시장(삼성동시장),16190.8,16832.0,1.0396027373570176
6639,3130285,서원동상점가,129632.2,149543.5,1.1535984115057833
6640,3130284,관악종합시장(신원시장),8254.8,9406.5,1.1395188254106703
6641,3130283,신원시장,93867.0,108393.0,1.1547508709131005
6642,3130282,난곡 골목형상점가,12252.2,13477.0,1.099965720442043
6643,3130281,우림시장,6815.0,7546.0,1.107263389581805
6644,3130280,신림종합시장,3822.6,4186.0,1.095066185318893
6645,3130279,관악신사시장,80083.6,86635.5,1.08181325514837
6646,3130278,미성동 도깨비시장 골목형상점가,41804.8,45285.5,1.083260773882425
6647,3130277,조원동 펭귄시장(신림중앙시장),28487.0,30982.0,1.0875838101590198
6648,3130276,신림중앙시장(조원동 펭귄시장),18834.6,19329.5,1.0262761088634746
6649,3130275,강남골목시장,54452.4,47652.5,0.875122125011937
6650,3130274,사당1동먹자골목상점가(사당1동먹자골목),117790.8,116595.0,0.9898481035870373
