상호명,지점명,TRDAR_CD,TRDAR_CD_N,지번주소,도로명주소,층정보,경도,위도,지하철_거리(m),지하철_역명,지하철_호선,버스_거리(m),버스정류장명
에센스커피,무교점,3120026,을지로입구역,서울특별시 중구 다동 170-1,서울특별시 중구 다동길 16,1,126.980146147061,37.5676804093777,246,용답,2,179,서울시청
넘버링,,3111042,거여역 1번(거여공원),서울특별시 송파구 거여동 17-17,서울특별시 송파구 오금로57길 3-4,,127.142347178019,37.4947323414806,223,거여,5,75,거여역
정글주스테헤란로한신점,,3120210,선릉역,서울특별시 강남구 역삼동 707-34,서울특별시 강남구 테헤란로 322,2,127.046583628023,37.5032423336041,180,선릉,2,228,한국자산신탁.센터필드
준,,3120210,선릉역,서울특별시 강남구 역삼동 707-34,서울특별시 강남구 테헤란로 322,,127.046583628023,37.5032423336041,180,선릉,2,228,한국자산신탁.센터필드
매머드익스프레스선릉한신점,,3120210,선릉역,서울특별시 강남구 역삼동 707-34,서울특별시 강남구 테헤란로 322,2,127.046583628023,37.5032423336041,180,선릉,2,228,한국자산신탁.센터필드
에슬로우선릉,4호점,3120210,선릉역,서울특별시 강남구 역삼동 707-34,서울특별시 강남구 테헤란로 322,1,127.046583628023,37.5032423336041,180,선릉,2,228,한국자산신탁.센터필드
실버빈,,3120210,선릉역,서울특별시 강남구 역삼동 707-34,서울특별시 강남구 테헤란로 322,1,127.046583628023,37.5032423336041,180,선릉,2,228,한국자산신탁.센터필드
커피코트선릉한신인터밸리점,,3120210,선릉역,서울특별시 강남구 역삼동 707-34,서울특별시 강남구 테헤란로 322,2,127.046583628023,37.5032423336041,180,선릉,2,228,한국자산신탁.센터필드
댓커피THATCOFFEE,,3120210,선릉역,서울특별시 강남구 역삼동 707-34,서울특별시 강남구 테헤란로 322,2,127.046583628023,37.5032423336041,180,선릉,2,228,한국자산신탁.센터필드
스타커피,,3120210,선릉역,서울특별시 강남구 역삼동 707-34,서울특별시 강남구 테헤란로 322,2,127.046583628023,37.5032423336041,180,선릉,2,228,한국자산신탁.센터필드
쎄컨드플로어secondfloor,,3120210,선릉역,서울특별시 강남구 역삼동 707-34,서울특별시 강남구 테헤란로 322,1,127.046583628023,37.5032423336041,180,선릉,2,228,한국자산신탁.센터필드
커피나인역삼,,3120210,선릉역,서울특별시 강남구 역삼동 707-34,서울특별시 강남구 테헤란로 322,2,127.046583628023,37.5032423336041,180,선릉,2,228,한국자산신탁.센터필드
소쿠리베니스SOCURIVENICE,,3120210,선릉역,서울특별시 강남구 역삼동 707-34,서울특별시 강남구 테헤란로 322,2,127.046583628023,37.5032423336041,180,선릉,2,228,한국자산신탁.센터필드
홈스테드,대학로점,3120012,대학로(혜화역),서울특별시 종로구 동숭동 1-93,서울특별시 종로구 대학로8길 25,1,127.003702031421,37.5809626834489,214,혜화,4,128,혜화역2번출구.마로니에공원
카페동선,,3110180,광진정보도서관,서울특별시 광진구 광장동 326-11,서울특별시 광진구 아차산로76가길 24,1,127.106642560991,37.5470281135328,339,광나루,5,90,워커힐아파트.광장동
커피빈여의도34번지점,코리아,3120149,여의도역(여의도),서울특별시 영등포구 여의도동 34-1,서울특별시 영등포구 국제금융로 52,,126.929512491271,37.5227282144793,476,여의도,5,209,한국거래소
아티클,,3120002,서촌(경복궁역),서울특별시 종로구 누하동 17-2,서울특별시 종로구 자하문로7길 69-3,,126.968776445528,37.5802288071482,645,경복궁,3,520,경복궁역1번출구
핸썸치즈카페,,3120203,강남구청역,서울특별시 강남구 논현동 116,서울특별시 강남구 학동로43길 8,1,127.037463589713,37.5166254956511,337,강남구청,7,221,서울세관
아뜰리에마미,,3110303,성신여대입구역 1번,서울특별시 성북구 동선동3가 218,서울특별시 성북구 보문로34나길 4,1,127.020607506201,37.5915836491921,317,성신여대입구,4,312,돈암사거리.성신여대입구(중)
스프레이,,3120051,뚝섬역,서울특별시 성동구 성수동2가 301-27,서울특별시 성동구 성수일로 44-1,1,127.04982283153,37.5443357312551,381,뚝섬,2,743,리버하우스
포티드,,3120094,"신촌역(신촌역, 신촌로터리)",서울특별시 서대문구 창천동 5-58,서울특별시 서대문구 명물길 36-3,1,126.938861464065,37.5582508360862,386,신촌,2,161,연세로.명물거리
코지휴,,3111089,상일여고(상일초등학교),서울특별시 강동구 상일동 207,서울특별시 강동구 구천면로 660,,127.171209069433,37.5507093094428,792,상일동,5,185,고덕리엔파크3단지
율곡,,3120104,연남동(홍대),서울특별시 마포구 동교동 203-57,서울특별시 마포구 월드컵북로6길 24-7,1,126.920255168718,37.5581586456115,337,홍대입구,2,126,서울도시가스마포사옥
삼구칠,,3110707,구로창업지원센터,서울특별시 구로구 신도림동 397-1,서울특별시 구로구 신도림로 25,1,126.87869961307,37.5072888120794,899,도림천,2,259,기업은행구로중앙지점
이디야홍대청기와점,,3120102,서교동(홍대),서울특별시 마포구 서교동 351-5,서울특별시 마포구 월드컵북로 7,1,126.920665310485,37.5556090998313,291,홍대입구,2,39,동교로사거리
오흐네,,3120207,선정릉역,서울특별시 강남구 논현동 278-19,서울특별시 강남구 봉은사로 327,1,127.042651887121,37.5101815573973,789,강남구청,7,293,한국토지주택공사앞
유니크,,3120219,은마아파트,서울특별시 강남구 대치동 939-25,서울특별시 강남구 도곡로73길 5,1,127.057436845093,37.4982099422181,665,대치,3,91,도곡초등학교
타이거에스프레소,,3110085,경리단길남측,서울특별시 용산구 이태원동 325-3,서울특별시 용산구 녹사평대로46길 37,1,126.988640086079,37.537714336717,379,녹사평,6,160,국군재정관리단
카페오로시,,3110155,광진구청,서울특별시 광진구 자양동 769-7,서울특별시 광진구 자양로 131,지,127.082915740373,37.539478764251,346,구의,2,76,광진구청
백억커피신방화역점,,3110638,신방화역 2번,서울특별시 강서구 방화동 247-217,서울특별시 강서구 방화대로31길 2,1,126.816265667941,37.568241882549,845,송정,5,85,서울항공비지니스고등학교
블루샥서초남부점,,3120171,서초3동사거리,서울특별시 서초구 서초동 1589-2,서울특별시 서초구 효령로51길 18,1,127.012584393602,37.4852126881096,328,남부터미널,3,128,서초아트자이아파트
노리,,3120179,양재역,서울특별시 강남구 도곡동 959-11,서울특별시 강남구 남부순환로359길 24,1,127.036317781082,37.4863610670153,216,양재,3,146,양재역4번출구
컴포즈커피방배카페,거리점,3120162,방배동카페골목,서울특별시 서초구 방배동 3282,서울특별시 서초구 방배중앙로 158,,126.986645319474,37.4932405827545,742,총신대입구,4,341,정금마을(중)
하마마베이크,,3110236,신묵초등학교,서울특별시 중랑구 묵동 249-58,서울특별시 중랑구 동일로149길 49,1,127.075560654396,37.6063194916741,516,먹골,7,251,한국전력동대문중랑지사
삼옥,,3120052,성수역,서울특별시 성동구 성수동2가 289-272,서울특별시 성동구 아차산로7길 17-1,3,127.054667680302,37.5467302451909,261,성수,2,324,성수2가3동주민센터
매머드익스프레스대방역점,,3110816,대방역 6번,서울특별시 영등포구 신길동 1432,서울특별시 영등포구 여의대방로62길 2,1,126.926670491177,37.5138155631163,888,여의도,5,117,대방역1번출구앞
더케이에프엔비파스타다,,3120194,언주역(차병원),서울특별시 강남구 논현동 232-17,서울특별시 강남구 봉은사로37길 11,1,127.036577588277,37.5090303086494,722,학동,7,218,논현아이파크
유캔두잇,,3120136,영등포구청역,서울특별시 영등포구 당산동3가 85-1,서울특별시 영등포구 당산로32길 12,1,126.898081951824,37.5262011622687,137,영등포구청,2,102,영등포구청
카페일루오고,,3110305,보문역 5번,서울특별시 성북구 안암동3가 132-1,서울특별시 성북구 고려대로16길 4,1,127.024512109786,37.5862039776396,398,안암,6,441,보문역
오페라빈에스프레소바필동점,,3120032,충무로역,서울특별시 중구 필동3가 41-2,서울특별시 중구 필동로 27-1,1,126.996310371735,37.5590324553458,263,충무로,4,405,남산1호터널
디어마이플라워,,3120210,선릉역,서울특별시 강남구 역삼동 696-11,서울특별시 강남구 테헤란로55길 28,,127.046709845051,37.5061525309774,247,선릉,2,346,선릉역
투썸플레이스북한산우이역점,,3110341,북한산우이역 2번,서울특별시 강북구 우이동 4-1,서울특별시 강북구 삼양로 685,,127.011787105177,37.6637268558098,2628,쌍문,4,1408,신방학중학교앞
루트비커피,,3120235,문정역,서울특별시 송파구 문정동 651-8,서울특별시 송파구 송파대로 155,1,127.12267618509,37.4840864804736,206,문정,8,144,문정법조단지.건영아파트(중)
높은산,,3110134,성수119안전센터,서울특별시 성동구 성수동2가 535-2,서울특별시 성동구 성수이로 18-1,1,127.054151317227,37.5368555271802,879,성수,2,541,영동대교북단(경유)
이디야커피신월,사거리점,3110597,신월1동주민센터,서울특별시 양천구 신월동 146-1,서울특별시 양천구 남부순환로 353,1,126.828927123153,37.5356808522712,1209,화곡,5,31,국민은행신월동지점
카페게이트장안래미안점,,3110232,동대부고,서울특별시 동대문구 장안동 324-1,서울특별시 동대문구 답십리로69길 55,1,127.073728780281,37.574704837975,1157,용마산,7,558,면목119안전센터
매머드익스프레스용산원효점,,3120040,용산전자상가(용산역),서울특별시 용산구 원효로3가 43-19,서울특별시 용산구 원효로 139-1,1,126.958544997906,37.5342928147909,607,효창공원앞,6,39,원효로3가
오후스커피,,3120162,방배동카페골목,서울특별시 서초구 방배동 3282,서울특별시 서초구 방배중앙로 158,,126.986667935359,37.4932405853088,743,총신대입구,4,343,정금마을(중)
팔공티마곡벨리오점,,3110648,양천향교역 7번,서울특별시 강서구 마곡동 784-8,서울특별시 강서구 강서로 439,1,126.839817098888,37.5647983457013,1173,발산,5,30,서울강서우체국
더달콩,,3110648,양천향교역 7번,서울특별시 강서구 마곡동 784-8,서울특별시 강서구 강서로 439,1,126.839817098888,37.5647983457013,1173,발산,5,30,서울강서우체국
팔공티마곡벨리오점,,3110648,양천향교역 7번,서울특별시 강서구 마곡동 784-8,서울특별시 강서구 강서로 439,1,126.839817098888,37.5647983457013,1173,발산,5,30,서울강서우체국
앤드커피,,3120198,구역삼세무서,서울특별시 강남구 역삼동 742-27,서울특별시 강남구 역삼로9길 24,1,127.033924898136,37.4956061149102,604,역삼,2,197,역삼초교교차로(경유)
프리즘,,3120232,송파나루역,서울특별시 송파구 송파동 47-9,서울특별시 송파구 백제고분로 411,1,127.110262716285,37.5079303339737,403,석촌,8,130,송파여성문화회관
커피나와,,3120058,구의사거리,서울특별시 광진구 구의동 228-2,서울특별시 광진구 광나루로 556,1,127.091192820254,37.5443020193985,868,아차산,5,191,래미안구의파크스위트
이디야커피길동,사거리점,3120246,길동역,서울특별시 강동구 성내동 378-2,서울특별시 강동구 천호대로 1132,1,127.136979843772,37.5340764886793,440,강동,5,12,길동사거리.강동세무서
소울버튼,,3120103,홍대입구역(홍대),서울특별시 마포구 서교동 411-8,서울특별시 마포구 와우산로15길 23,2,126.922063799788,37.5494111658153,204,상수,6,486,서교동사거리(경유)
투썸플레이스중구YTN3점,,3120043,서울역,서울특별시 중구 봉래동1가 88-1,서울특별시 중구 세종대로5길 22,1,126.972984249062,37.5589663524107,546,시청,2,70,숭례문.한국일보
더벤티종로학원가점,,3120009,종로3가역,서울특별시 종로구 관수동 4-4,서울특별시 종로구 종로16길 11,,126.988714485485,37.5695736301829,312,종로3가,3,90,종로2가사거리(중)
투썸플레이스수락산역점,,3110415,수락산역 4번,서울특별시 노원구 상계동 1132-63,서울특별시 노원구 동일로243길 13,1,127.054389924964,37.6782116710206,93,수락산,7,77,수락산역
유우링,,3120232,송파나루역,서울특별시 송파구 송파동 47,서울특별시 송파구 백제고분로43길 4,1,127.110093196546,37.5080205925372,400,석촌,8,131,송파여성문화회관
깡철이,,3120175,남부터미널역,서울특별시 서초구 서초동 1600-7,서울특별시 서초구 서초중앙로 49,1,127.015117294117,37.4861674599765,171,남부터미널,3,134,서울교대사거리
스타벅스,신림DT,3120134,구로전화국,서울특별시 관악구 신림동 564-12,서울특별시 관악구 남부순환로 1419,,126.908420641693,37.4809791667099,680,구로디지털단지,2,40,천주교성령봉사회관.등불교회
카페산티아고,,3120101,합정역,서울특별시 마포구 서교동 391-18,서울특별시 마포구 양화로7길 6-5,2,126.915192134873,37.5517039755802,195,합정,2,79,합정역
영다방,,3110634,송정역 3번,서울특별시 강서구 공항동 41-53,서울특별시 강서구 공항대로8길 27,1,126.812381442218,37.559901569192,170,송정,5,167,송정역
지속,,3110140,건대입구역 6번,서울특별시 광진구 자양동 16-3,서울특별시 광진구 동일로20길 20,1,127.064745384077,37.5411029141531,403,건대입구,2,124,서울효사랑병원
뜰,,3110276,신내IC북측,서울특별시 중랑구 신내동 270-3,서울특별시 중랑구 용마산로139나길 111,1,127.104877631933,37.6199290351391,820,신내,6,24,중랑경찰서후문
이디야도,봉산점,3110406,도봉산역 1번,서울특별시 도봉구 도봉동 282-344,서울특별시 도봉구 도봉산길 18,1,127.0437509352,37.6875322107433,304,도봉산,7,220,도봉산역(중)
나우커피서울시,목동점,3110626,양화초등학교,서울특별시 양천구 목동 555-3,서울특별시 양천구 목동중앙본로 88,1,126.8704033609,37.5434462075381,2004,목동,5,557,염창역.서울도시가스(중)
로스터리카페순,,3110695,개봉1동주민센터,서울특별시 구로구 고척동 264-14,서울특별시 구로구 고척로40길 3-1,2,126.851088847392,37.5030675609842,1605,양천구청,2,51,세곡초등학교
얌얌트레이,,3110236,신묵초등학교,서울특별시 중랑구 묵동 249-57,서울특별시 중랑구 동일로149길 51,1,127.075390742585,37.6062835607512,526,먹골,7,266,한국전력동대문중랑지사
플라잉핸즈,,3110508,서연중학교,서울특별시 서대문구 연희동 128-5,서울특별시 서대문구 연희로11가길 30,,126.928248142003,37.5672007670033,1231,홍대입구,2,239,연희104고지앞.구성산회관(중)
카페열매,,3120057,아차산역,서울특별시 광진구 구의동 78-2,서울특별시 광진구 자양로 261,1,127.090011048411,37.5496007982264,270,아차산,5,41,구의2동주민센터입구
페이지,,3130315,문정동 로데오거리 상점가(문정동 로데오거리),서울특별시 송파구 문정동 31-8,서울특별시 송파구 동남로4길 35,1,127.125021652821,37.4870933878164,259,문정,8,340,문정로데오거리입구(중)
커피쿡종로,연지점,3120014,종로5가역,서울특별시 종로구 연지동 188-12,서울특별시 종로구 김상옥로 18-10,1,126.999411359393,37.5731330992131,325,종로5가,1,241,종로5가.효제초등학교
수프레모커피공방,,3120173,교대역(법원.검찰청),서울특별시 서초구 서초동 1667-9,서울특별시 서초구 서초대로58길 40,1,127.017956961322,37.4930237311453,311,교대,2,235,교대역
북촌원카페,,3120007,북촌(안국역),서울특별시 종로구 가회동 55-2,서울특별시 종로구 북촌로11길 9-4,,126.984365306604,37.5815383420762,562,안국,3,667,덕성여중고
과일에반하다프루타강동,고덕점,3111085,묘곡초등학교(고덕아이파크아파트),서울특별시 강동구 고덕동 646,서울특별시 강동구 동남로81길 100,,127.151704704398,37.5589891111117,495,고덕,5,661,강동경희대병원.명일동이마트
선유슬로우,,3110762,선유도역 1번,서울특별시 영등포구 양평동4가 213,서울특별시 영등포구 선유로53길 34-8,1,126.895383303266,37.5387227133464,795,당산,2,166,선유도역.롯데제과
살롱뒤파크,,3120245,둔촌역,서울특별시 강동구 성내동 440-15,서울특별시 강동구 양재대로89가길 62,3,127.133793668381,37.523871799418,485,둔촌동,5,58,서울성내동우체국
연서의정원,,3110479,연신내역 2번,서울특별시 은평구 불광동 310-22,서울특별시 은평구 연서로 253-7,,126.922748777683,37.6203017399396,231,연신내,3,82,연서시장
후웨이즈텐카민,,3120207,선정릉역,서울특별시 강남구 역삼동 682-16,서울특별시 강남구 선릉로107길 4,1,127.043804994199,37.5092170605059,673,선릉,2,292,삼성2문화센터
디빈라운지,,3110759,문래예술촌(문래창작촌),서울특별시 영등포구 문래동3가 58-2,서울특별시 영등포구 도림로128길 21,1,126.894646708587,37.5153951273084,289,문래,2,138,문래우체국.문래예술공단
엔제리너스대학점,,3110881,구립대학경로당(관악산샘말공원),서울특별시 관악구 신림동 1520-1,서울특별시 관악구 호암로26길 40,,126.935813128659,37.4703022378398,1450,봉천,2,171,신성초등학교
파트타임커피서플라이,,3120051,뚝섬역,서울특별시 성동구 성수동2가 301-3,서울특별시 성동구 아차산로 66,1,127.051441867394,37.545641485813,394,뚝섬,2,565,성수2가3동주민센터
난만,,3120199,경복아파트교차로,서울특별시 강남구 역삼동 662-12,서울특별시 강남구 테헤란로39길 50,,127.040590947363,37.5056952794239,670,역삼,2,401,서울상록회관.한국기술센터
셀렉커피랩,,3120199,경복아파트교차로,서울특별시 강남구 역삼동 662-12,서울특별시 강남구 테헤란로39길 50,1,127.040590947363,37.5056952794239,670,역삼,2,401,서울상록회관.한국기술센터
코코빈스,1호점,3120136,영등포구청역,서울특별시 영등포구 당산동3가 202,서울특별시 영등포구 국회대로 568,1,126.897378885916,37.5274169056916,195,영등포구청,2,81,영등포구민회관.영등포경찰서
그린레시피,,3120187,신논현역,서울특별시 강남구 논현동 167-17,서울특별시 강남구 강남대로120길 31,,127.02569657585,37.5076276093406,543,논현,7,228,논현역(중)
파스쿠찌에스프레소바양재,,3120179,양재역,서울특별시 서초구 양재동 11-149,서울특별시 서초구 남부순환로 2620,1,127.03732317662,37.484513686666,194,양재,3,34,양재역.양재1동민원분소
파리크라상오픈커피스테이션,,3120179,양재역,서울특별시 서초구 양재동 11-149,서울특별시 서초구 남부순환로 2620,1,127.03732317662,37.484513686666,194,양재,3,34,양재역.양재1동민원분소
메타빌토스,,3120197,역삼역,서울특별시 강남구 역삼동 641-1,서울특별시 강남구 테헤란로25길 36,1,127.035115703687,37.5029399573611,279,역삼,2,175,역삼역6번출구
카페길,,3110665,곰달래도서관,서울특별시 강서구 화곡동 892-20,서울특별시 강서구 강서로8길 24,1,126.849361332737,37.5297981237761,324,까치산,2,287,까치산역2번출구
스타벅스,정부서울청사R,3120003,광화문역,서울특별시 종로구 적선동 156,서울특별시 종로구 새문안로5가길 28,,126.973601263358,37.5744636214024,154,경복궁,3,164,경복궁역(경유)
내커피,광화문,3120003,광화문역,서울특별시 종로구 적선동 156,서울특별시 종로구 새문안로5가길 28,1,126.973601263358,37.5744636214024,154,경복궁,3,164,경복궁역(경유)
와드커피사당,방배점,3120160,사당역(사당),서울특별시 동작구 사당동 1030-13,서울특별시 동작구 동작대로7길 4,1,126.981412999317,37.4800941664826,394,사당,4,51,방배노인종합복지관(중)
트로피티아일랜드,방배카페골목점,3120162,방배동카페골목,서울특별시 서초구 방배동 778-20,서울특별시 서초구 방배중앙로 157,1,126.986170402499,37.4931504273989,713,총신대입구,4,299,정금마을(중)
동건스애견카페,,3120162,방배동카페골목,서울특별시 서초구 방배동 778-20,서울특별시 서초구 방배중앙로 157,2,126.986170402499,37.4931504273989,713,총신대입구,4,299,정금마을(중)
아다모coffee,,3110232,동대부고,서울특별시 동대문구 장안동 324-1,서울특별시 동대문구 답십리로69길 55,1,127.073830653548,37.5746957643613,1148,용마산,7,549,면목119안전센터
앳더모먼트,,3120104,연남동(홍대),서울특별시 마포구 연남동 382-18,서울특별시 마포구 동교로38길 42-6,1,126.92552635507,37.5610542878997,507,홍대입구,2,236,연남동
하지커피,,3110825,신대방삼거리역 1번,서울특별시 동작구 신대방동 338-17,서울특별시 동작구 국사봉길 30,,126.929388800391,37.4979234903393,225,신대방삼거리,7,106,신대방삼거리
아하오호,,3120197,역삼역,서울특별시 강남구 역삼동 668-3,서울특별시 강남구 논현로 520,1,127.036212754975,37.503020716659,263,역삼,2,149,역삼역6번출구
라메종드플레,,3120197,역삼역,서울특별시 강남구 역삼동 668-3,서울특별시 강남구 논현로 520,B1,127.036212754975,37.503020716659,263,역삼,2,149,역삼역6번출구
이디야장안동,사거리점,3120067,장안동사거리,서울특별시 동대문구 장안동 331-4,서울특별시 동대문구 답십리로 309,1,127.074733967676,37.5723886495872,1074,용마산,7,471,면목119안전센터
스테이템포,,3110205,경희대삼거리,서울특별시 동대문구 회기동 3-16,서울특별시 동대문구 경희대로4길 38,1,127.054440262844,37.5918792307393,1544,청량리,1,149,경희대입구
한남베르그도산,,3120200,학동사거리,서울특별시 강남구 신사동 647-14,서울특별시 강남구 도산대로49길 31,1,127.03690214726,37.5250140093316,752,압구정,3,233,씨네시티앞
컴포즈커피고척,중앙점,3110694,세곡초등학교,서울특별시 구로구 개봉동 108-4,서울특별시 구로구 고척로27길 111,1,126.845087427058,37.5066638613599,1655,신정네거리,2,132,신정학마을아파트
딮다,,3110572,서강대역 1번,서울특별시 마포구 신수동 85-15,서울특별시 마포구 광성로6길 34,1,126.938971384144,37.5483669466514,294,대흥,6,100,광성중고등학교
행복키움,,3120006,종각역,서울특별시 종로구 서린동 99,서울특별시 종로구 종로 26,,126.98030408661,37.5696896560345,254,종각,1,72,종로1가(중)
행복믿음,,3120006,종각역,서울특별시 종로구 서린동 99,서울특별시 종로구 종로 26,,126.98030408661,37.5696896560345,254,종각,1,72,종로1가(중)
먼치빈스,,3120129,구로디지털단지,서울특별시 구로구 구로동 184-1,서울특별시 구로구 디지털로33길 12,,126.896157134854,37.4865462658696,596,구로디지털단지,2,126,롯데시티호텔구로
빈웍스,구로디지털점,3120129,구로디지털단지,서울특별시 구로구 구로동 184-1,서울특별시 구로구 디지털로33길 12,1,126.896157134854,37.4865462658696,596,구로디지털단지,2,126,롯데시티호텔구로
컴포즈커피,구로디지털점,3120129,구로디지털단지,서울특별시 구로구 구로동 184-1,서울특별시 구로구 디지털로33길 12,,126.896157134854,37.4865462658696,596,구로디지털단지,2,126,롯데시티호텔구로
삼원티앤비주,,3120178,신사역,서울특별시 강남구 논현동 15-11,서울특별시 강남구 강남대로146길 33,,127.022792260616,37.5154669432063,249,신사,3,175,신사역1번출구
로뎀카페,,3110654,까치산역 4번,서울특별시 강서구 화곡동 346-46,서울특별시 강서구 강서로15길 37,1,126.844220674732,37.5318907861602,219,까치산,2,83,다운어린이공원.치유하는교회
피크니크선유,,3110762,선유도역 1번,서울특별시 영등포구 양평동4가 131-1,서울특별시 영등포구 양평로22길 2-1,,126.894365976408,37.5380100178226,816,당산,2,100,선유도역.롯데제과
홍팥집,양재점,3120179,양재역,서울특별시 강남구 도곡동 950-5,서울특별시 강남구 남부순환로359길 31,1,127.035560440614,37.4868298216168,244,양재,3,221,양재역4번출구
투썸플레이스점,역삼역,3120197,역삼역,서울특별시 강남구 역삼동 678-10,서울특별시 강남구 테헤란로27길 16,,127.038033278335,37.5024435009268,244,역삼,2,111,아가방빌딩.하나은행
컴포즈커피둔촌동역점,,3120245,둔촌역,서울특별시 강동구 성내동 416-20,서울특별시 강동구 풍성로 216,1,127.135612790788,37.5289063226767,135,둔촌동,5,82,둔촌동역4번출구
커피에반하다금천현대,시장점,3130236,비단길현대시장(현대시장),서울특별시 금천구 시흥동 852-29,서울특별시 금천구 독산로 133,1,126.904875554845,37.4591719146939,2879,구로디지털단지,2,29,현대시장.시흥4동주민센터
모멘트커피,,3120104,연남동(홍대),서울특별시 마포구 동교동 203-30,서울특별시 마포구 월드컵북로4길 29,,126.92103657734,37.5576996623014,253,홍대입구,2,162,서울도시가스마포사옥
언니커피,,3110134,성수119안전센터,서울특별시 성동구 성수동2가 532-8,서울특별시 성동구 성덕정길 98,1,127.054445914009,37.5374320319428,812,성수,2,551,영동대교북단
드링크박스,,3120098,DMC(디지털미디어시티),서울특별시 마포구 상암동 1654,서울특별시 마포구 월드컵북로 375,1,126.890846225791,37.5774074102639,689,디지털미디어시티,6,42,상암DMC홍보관.YTN
얌커피,,3110140,건대입구역 6번,서울특별시 광진구 자양동 24-19,서울특별시 광진구 동일로 86,1,127.063115271874,37.540238836888,540,건대입구,2,89,노룬산시장
이미,,3120104,연남동(홍대),서울특별시 마포구 동교동 201-10,서울특별시 마포구 동교로25길 7,1,126.921919590316,37.5574750002698,172,홍대입구,2,143,홍대입구역
오온앤숍,,3110558,경성고등학교,서울특별시 마포구 성산동 208-3,서울특별시 마포구 성미산로11길 25,1,126.916176767216,37.5617417874888,829,망원,6,95,성미약수터
카페코너,,3120185,논현역,서울특별시 서초구 잠원동 36-28,서울특별시 서초구 신반포로47길 36,,127.019024805753,37.5123411262762,249,논현,7,153,신사역(중)
블루보틀커피,코리아,3120051,뚝섬역,서울특별시 성동구 성수동1가 656-302,서울특별시 성동구 아차산로 7,,127.045638336208,37.5481035984041,187,뚝섬,2,368,상원
위드멍,,3120230,송파사거리(송파역),서울특별시 송파구 석촌동 276,서울특별시 송파구 가락로 98,4,127.107017894729,37.500842408584,465,송파,8,321,석촌역(중)
스타벅스,논현힐탑,3120191,학동역,서울특별시 강남구 논현동 216-5,서울특별시 강남구 논현로 648,,127.032269457015,37.5115904169436,301,학동,7,334,논현아이파크
파를린베리스PARLINBERIS,,3110174,아차산역 1번,서울특별시 광진구 구의동 27-15,서울특별시 광진구 자양로 319,1,127.093807542886,37.5539766928918,430,아차산,5,427,어린이대공원후문.아차산역(중)
우지커피건대,중문점,3120053,건대입구역(건대),서울특별시 광진구 화양동 3-43,서울특별시 광진구 능동로13길 10,1,127.07137753607,37.5426398008466,197,건대입구,7,151,한아름공원
어리틀케틀,,3120002,서촌(경복궁역),서울특별시 종로구 누하동 17,서울특별시 종로구 필운대로 48,1,126.968765094333,37.5803008836503,652,경복궁,3,527,경복궁역1번출구
어피스어피스,,3120002,서촌(경복궁역),서울특별시 종로구 누하동 17,서울특별시 종로구 필운대로 48,4,126.968765094333,37.5803008836503,652,경복궁,3,527,경복궁역1번출구
스타벅스,서초파라곤,3120189,강남역,서울특별시 서초구 서초동 1327-29,서울특별시 서초구 서초대로74길 29,,127.027422386262,37.4949500682652,335,강남,2,121,강남역우리은행
이디아커피,,3110997,대청초등학교,서울특별시 강남구 일원동 685-13,서울특별시 강남구 양재대로27길 20,1,127.081617635823,37.4904020023464,401,대청,3,118,래미안개포루체하임아파트
이디야커피구로역,광장점,3120125,구로역,서울특별시 구로구 구로동 603-9,서울특별시 구로구 경인로 572,,126.881081052159,37.5032997822328,1085,신도림,2,160,구로역.구로기계공구상가
카페민트,,3120125,구로역,서울특별시 구로구 구로동 603-9,서울특별시 구로구 경인로 572,1,126.881081052159,37.5032997822328,1085,신도림,2,160,구로역.구로기계공구상가
델리카시스,,3120189,강남역,서울특별시 강남구 역삼동 826-35,서울특별시 강남구 테헤란로4길 38,,127.030419490261,37.4960125225615,334,강남,2,161,신분당선강남역(중)
밀리,,3110713,구로보건소,서울특별시 구로구 구로동 산1-11,서울특별시 구로구 새말로 62,1,126.887209872494,37.5039004564249,651,신도림,2,350,신도림중학교
크레아찌온/탐앤탐스종로한올,타워점,3120009,종로3가역,서울특별시 종로구 종로2가 56-6,서울특별시 종로구 종로 96,,126.988227697107,37.5698979410091,322,종로3가,3,45,종로2가사거리(중)
고아웃위드,,3110735,말미고개,서울특별시 금천구 독산동 1069-20,서울특별시 금천구 시흥대로84길 37,,126.901414782438,37.4607818896339,2696,구로디지털단지,2,286,금천구청.금천경찰서(중)
카페모리,,3111061,암사역 1번,서울특별시 강동구 암사동 496-37,서울특별시 강동구 올림픽로98길 62,1,127.129584566551,37.5495459800617,193,암사,8,183,암사역2번출구.암사종합시장
오프오프커피,,3120198,구역삼세무서,서울특별시 강남구 역삼동 752-26,서울특별시 강남구 역삼로9길 20,1,127.033902138989,37.4952907690704,635,강남,2,163,역삼초교교차로(경유)
블라썸컴패니언,,3110612,신정역 5번,서울특별시 양천구 신정동 956-3,서울특별시 양천구 은행정로 47-1,1,126.859158353628,37.5240077653044,285,신정,5,111,신서고등학교.영상고등학교앞
프롬하츠커피송파배명점,,3111008,석촌고분역 3번,서울특별시 송파구 석촌동 217-1,서울특별시 송파구 삼학사로 32,1,127.097008363676,37.5000761874361,1061,석촌,8,293,석촌고분역.올림픽병원
빽다방선정릉역점,,3120207,선정릉역,서울특별시 강남구 역삼동 683-10,서울특별시 강남구 선릉로 567,1,127.044076363112,37.5090818088603,647,선릉,2,288,삼성2문화센터
